Text,User,Date,Time
@LynnMcNair Every practitioner will be delighted to hear this feedback.The commitment to work extremely hard on their @FalkirkFroebel #Flagship journey @inchlairELCC  has been amazing. Recognising the positive impacts &amp; ongoing developments of living Froebelian Principles 💗 https://t.co/FRkOyCvDgu,DonnaGreenx,2023-04-30,07:42:07
"Quick midweek road trip to Connecticut! ⚾️

🆚 Quinnipiac
📍 Hamden, Conn.
🏟 Quinnipiac Baseball Field
⏰ 3 p.m.
📊 https://t.co/vFYy1UYNUR

#Flagship 🚩 https://t.co/D0X0UDLaPv",UMassBaseball,2023-05-03,12:04:27
"@cunardline #QueenMary2 on her way to berths 38/39 from 101. She looks fabulous 😍

#cunarder #iconic #qm2 #flagship #nauticallyspeaking https://t.co/bbGV5M8mY3",nauticallyspeak,2023-05-01,17:52:11
"RT @miuiIND: 📢 For all #Xiaomi superfans of the #TheSuperphone, #Mi11Ultra 5G is now available with #MIUI14 &amp; @Android 13!

Enjoy an ultima…",shivakumar11888,2023-05-01,15:18:55
"We are diving into UMassGives! Support UMass Swim &amp; Dive over the next 2⃣days of giving!

#UMassGives #Flagship🚩

🔗https://t.co/3M34M6yUhR https://t.co/cdFY6H8JCt",UMassSwimDive,2023-04-26,04:20:00
"UMass Gives is officially underway and the time to support UMass Baseball is now! Together, we can make a difference.

#UMassGives #Flagship 🚩

🔗 https://t.co/d3BUxqH621 https://t.co/kTdErWfh0X",UMassBaseball,2023-04-26,04:00:00
"UMass Memorial Medical Group Physicians is Hiring for a OBSTETRICS/GYNECOLOGY (OB/GYN) PHYSICIAN - UMASS MEMORIAL.  #CovidHiring #PhysicianJobs #AcademicJobs #SurgeonJobs #MedicineJobs #HospitalJobs
@UMassMemorial @EricDicksonCEO @UMassMemorialHR #UMass
https://t.co/yJ52e9kCOf",UMassMDRecruit,2023-04-29,07:23:43
"Different impacts. A common drive. Thank you,💯 #UMassGives #IsenbergGives https://t.co/DxOA7MuABG https://t.co/YtDXeu416b",IsenbergUMass,2023-04-26,13:52:09
"RT @UMassFootball: Defense comes out on top in a close one at the buzzer!

Another Spring Game, presented by @MassGenBrigham, in the books!…",kobedesousa21,2023-04-30,12:17:19
"Ahead of today's Spring Game, we're excited to announce our 2023 Boland Inspirational Award winners:  

 Marcus Bradley 🤝 Cole Garcia  

🔗 https://t.co/4tSj8moglj

#Flagship🚩 https://t.co/QA1444LOdD",UMassFootball,2023-04-29,16:04:25
"Singles Update:

1️⃣ Hack 5-4 ⬆️
2️⃣ Senli 1-6 ⬇️
3️⃣ Krasakova 5-3 ⬆️
4️⃣ Napadiy 3-5 ⬇️
5️⃣ Jonglertrakul 5-4 ⬆️
6️⃣ Cannon 6-2 ⬆️

#Flagship 🆚",UMassTennis,2023-04-29,14:37:02
"RT @UMassMLacrosse: 🚨 LONG POLE GOAL 🚨

Fitzpatrick connects!!

#GorillaLacrosse🦍 x #Flagship🚩 https://t.co/fCuxik7Mbv",RobertF04548265,2023-04-29,04:35:26
We’ve arrived and ready for the A-10 Championships this week. #flagship 🚩 https://t.co/lDxss8FsuO,UMassTennis,2023-04-26,20:05:06
"RT @UMassLacrosse: Unbeaten in #A10WLAX play 😤

#Flagship 🚩 https://t.co/7i0eBeFtmq",KaitlynSuchanek,2023-04-30,16:08:21
"UMassGives tips off now! Show your support to UMass Women's Basketball over the next 48 hours!

#UMassGives #Flagship 🚩

🔗https://t.co/9jNMGYjb19 https://t.co/fj6Zf5GN66",UMassWBB,2023-04-26,04:10:00
"@UMassAmherst We supported every athletic program available.
Tom graduated in 1972. I've been hooked on #UMass for 23 years!",Nana93492588,2023-04-27,19:05:43
"It’s time for #UMassGives 🎉

Show your support for your favorite department and support their students on their path of education today. 📚

Learn more and donate: https://t.co/lTjluMsCZo https://t.co/ziNfk5ShAj",CNS_UMass,2023-04-26,14:00:05
"#WCVB #wbz #redsox It's that time again for big movie stars to trade in their old models for a new one. And Kevin is our best actor. He can play a cowboy, a farmer, a soldier, a bodyguard, a swimmer, a government agent. What's next? Oh yes an asshole. https://t.co/sbsqwGbPLw",jrquin1234,2023-05-03,15:03:11
"RT @UMassBaseball: Set for ✌️ midweek tilts! ⚾️

🆚 Hartford // Siena
📆 Tues., Apr. 25 // Wed., Apr. 26
📍 Amherst, Mass.
🏟 Earl Lorden Field…",Jim_Kelleher97,2023-04-25,20:13:33
@JakeIggy HAVE A NIGHT CONNOR WONG!!#RedSox @JakeIggy #DirtyWater,oldschooldiver,2023-05-03,01:41:45
Lmfao. What the fuck was that? That's some wacky stuff. #RedSox,Nekrichitron,2023-05-03,01:13:08
Why Alex Cora Didn’t See Alex Verdugo’s Walk-Off Home Run #BostonRedSox #RedSox #BoSox #GoRedSox https://t.co/gqmNVZALTz,RedSoxViews,2023-05-02,21:33:00
@ZoandBertrand @HardyRadio Bring back the laundry cart - why isnt it being used this year? #RedSox,stephaniealesi2,2023-05-03,13:25:13
"#BlueJays 6 @ #RedSox 6
[Top 7th, 0 out]:

Jarren Duran remains in the game as the center fielder.",BlueJaysPBP,2023-05-03,01:19:25
Connor Wong turning into a duel threat before our very eyes. #redsox,adampellerin,2023-05-03,01:00:58
"#Houck is a 5-6 inning max starter great stuff but third time around it always gets dicey, every time
#bluejays #redsox",BigBirdGanggang,2023-05-03,00:26:17
"RT @ZTEDevice: #ZTEAxon40Ultra was crafted with a unique glowing matte texture, with a 71-degree streamlining glass to shelter the rear.…",Ali_Deriszadeh,2023-04-27,13:00:16
RiversAthletics: RT @5hane0lson: Had a good time at @UMassFootball yesterday. Thank you @JuiceWa45 and @CoachMLiv for a great visit! Loved the energy #Flagship🚩  @SupremeAthlete_ @Coach_RanddyL @0BrienRonnie @RiversAthletics @EliteAthleteEAT @ISLSPORTS https://t.co/k7BjdzhxPI,ISLSPORTS,2023-04-26,20:29:02
"RT @UMassBaseball: See ya 👋

MacLean with a solo shot to lead off the top of the inning to extend our lead!

It marks his fourth homer of t…",PwrhouseSports,2023-04-26,00:36:00
RT @jackson_antwaun: Very excited to be attending The University of Massachusetts On April 29th For a Spring Game !!!! @Coach_Mince54     #…,jackson_antwaun,2023-04-24,11:18:17
"#European #Industry #Consortium #Forms for #IRIS2 - #EU’s New #Flagship #Space #Programme 
https://t.co/08htfsN6oo https://t.co/XoXAvVc3Il",MonchPublishing,2023-05-03,06:41:45
"RT @CoachMLiv: SPRING BALL ✅✅✅

Can’t wait to see what the fall brings for these DUDES ‼️

#Flagship #dUdeMASS #110AsOne 
 
🚩🏟️🏔️🏈 https://…",JalonFerrell,2023-04-30,22:03:09
Don’t miss President @MartyMeehan &amp; Dr. J. Keith Motley tomorrow on @CityLine5 as they discuss the dedication of the @UMassBoston residence hall. #UMass #UMassBoston #Boston #HigherEd #StudentSuccess https://t.co/cH3ZTZbOQZ,UMass,2023-04-29,15:03:25
"👀  $13,000 ✅ a heartfelt thank you to everyone who has supported us during UMassGives, including Advocacy Board members Janet Bailey '67, '77, who made a $1,000 matching gift, and Charlie Jenkins '78, who made a $500 matching gift.

To the #UMassEDUC community, thank you.  💗 https://t.co/TcE858jfhV",umasseduc,2023-04-27,19:38:32
RT @boomerjr_nft: What team do you think has the BEST VINTAGE UNIFORMS ? @tgacards #redsox #Brewers #Mets #MLB @PolyesterUnis @patrickpucci…,MaineRedSox,2023-05-03,21:27:51
RT @boomerjr_nft: JUST GRADED  @GreggOlson30 🐐⚾️@tgacards #mlb #Orioles #thehobby #whodoyoucollect #redsox https://t.co/Q8YnYNgDFj,boomerjr_nft,2023-05-03,20:56:38
"Helped by Los Cost of Business in Massachusetts, BetMGM May Reach Profitability by Q3:
https://t.co/PMYjoeEBfR #playma #massgaming #betmgm #sportsbooks #sportsbetting #celtics #redsox",thedanholmes,2023-05-02,20:35:29
"Fun night at the ballpark, no doubt. Tomorrow #RedSox have a shot at a series win in Game 3 of this 4-game set vs #BlueJays.",RSNStats,2023-05-03,02:44:26
#RedSox Lucky enough to be at the game tonight. Went to pee in the top of the 5th- no longer allowed to do that!  Wongs 2nd homer in the 8th was the go ahead run and Winckowski cinches his first save with a double play by the hated George Springer! Love that Dirty Water! ❤️,docdebags,2023-05-03,04:45:14
How about the Red Sox 🙏😍🤘 @CardPurchaser #RedSox,HankMynt,2023-05-03,01:02:51
"Now #Streaming come and chill w us 
Twitch: https://t.co/py4KaTSN2c
Youtube: https://t.co/PGtlxO10Qx
#chill #gaming #flagship",BunnyProwler,2023-04-29,20:40:31
"MediaTek is set to unveil its new flagship chipset, the Dimensity 9200+, on May 10 #News #9200 #chipset #dimensity #Dimensity9200Smartphones #Dimensity9200Specs #flagship #MediaTek #MediaTekDimensity92005G #MediaTekDimensity9200Chipset #MediaTekDimens...
https://t.co/tf9gl0cQVx",technspice,2023-04-27,13:08:44
"Celtics wearing shirts honoring Heather Walker tonight 💚 @Celtics 

#Move4Heather https://t.co/nilrV9aRs4",NBCSCeltics,2023-04-28,00:19:09
"UMassGives kicks off now! Help UMass Men's Soccer reach their goals by investing in the future of the program!⚽️

#UMassGives #Flagship🚩

🔗https://t.co/6P08xBZp0Q https://t.co/gyGRNfh9d0",UMassMSoccer,2023-04-26,04:30:00
"RT @UMassJournalism: MANY THANKS for the generous support of our alumni, friends &amp; family during the #UMassGives fundraiser! Together we ra…",MaureenTurnerWM,2023-05-03,00:19:51
#WestbrookCommunityNight with the @PortlandSeaDogs is May 24 with discounted tickets for #WestbrookMaine residents with code WESSIE23 at https://t.co/gJ2MSKkVpn - get your tix today! #portlandseadogs #seadogsbaseball #redsox #redsoxaffiliate #community #baseball #keepitlocalmaine https://t.co/M4qnmWBhDj,keepitlocalME,2023-05-03,17:00:02
Weight Transfer Wednesday:  Alex Verdugo's walk-off HR on 5.1.23. #shegone #RedSox https://t.co/I3LmEWH1XI,twuench,2023-05-03,15:28:42
The #Redsox must extend Alex verdugo before it’s too late. #MLB,CodyGratiano,2023-05-03,13:58:35
"THIS. TEAM. IS. GOOD. 

#RedSox https://t.co/cIezUfVLaR",mikeelfar,2023-05-03,01:50:54
"RT @RSNStats: Thanks for joining now over 5,000 fellow fans who follow #RedSox action in season and throughout the off-season with @RSNStat…",laurspag,2023-05-03,00:54:00
"im ngl i did not expect to see arroyo hit a homer especially such a MASSIVE homer

#RedSox #DirtyWater",RylieS_14,2023-05-02,23:39:40
"Dirty water! W 7-6

17-14 (131 Games remaining)

Al East - 7.5 Games back
 Magic Number - 140
 Elimination number - 125

Wild Card - tied for 3rd wild card!
 Magic Number - 133
 Elimination number - 133

#RedSox #redsoxmagicnumber",tonysee200x,2023-05-03,02:04:11
I still like Houck. He's not the worst pitcher on this team. #RedSox,lokidokeyy,2023-05-03,00:34:51
"RT @JacqaiL: After a talk with @CoachMcCray9, I am excited to receive my 11th D1 offer from UMass!! #Flagship
@FBCoachDBrown @Coach_Casula…",nxtgencertified,2023-05-01,00:19:33
"UMass Memorial Medical Group Physicians is Hiring for a CLINICAL MD ENDOSCOPIST AND CLINICAL RESEARCHER.  #CovidHiring #PhysicianJobs #AcademicJobs #SurgeonJobs #MedicineJobs #HospitalJobs
@UMassMemorial @EricDicksonCEO @UMassMemorialHR #UMass
https://t.co/a0mAUYvD7i #j",UMassMDRecruit,2023-04-24,07:23:43
"@BeyondtheMnstr Between his ‘stache and Alfaro’s mane, the #RedSox lead the Hirsute League.",WoosoxC,2023-05-03,09:54:05
4 in a row #RedSox https://t.co/wVJ0mGvuqx,cdulaney85,2023-05-03,01:56:13
Sox take the first 2 out of 4 vs Toronto! #RedSox https://t.co/r2AFadR4a0,NESN,2023-05-03,01:53:51
Loved hearing these 2 guys together in the broadcast booth...god i miss those days 😍 love you guys!! @TimWakefield49 and Youk!! @GreekGodOfHops ❤ #RedSox #RedSoxNation https://t.co/cisofdJLcp,Jamie_redsox,2023-05-03,03:52:03
The Connor Wong game!  #DirtyWater  #RedSox,CountryHickGuy,2023-05-03,01:50:53
"#BlueJays 6 @ #RedSox 3
[Top 5th, 3 out]:

Whit Merrifield lines out to LF Rob Refsnyder.

Merrifield: 0 for 3, 1 LOB",BlueJaysPBP,2023-05-03,00:34:30
"RT @NESN: ""It's cool to see all these kids coming here and getting a chance to play and contributing to this""

Alex Cora on the impact of t…",MarkOsports,2023-05-03,04:03:22
"#BlueJays 0 @ #RedSox 3
[Top 5th, 2 out]:

George Springer strikes out on a foul tip.

Springer: 0 for 3, 2 K, 3 LOB",BlueJaysPBP,2023-05-03,00:26:28
Duran is super fast he should just push bunt to 3rd #RedSox,BriMarieD,2023-05-03,01:15:37
"⭐️ Connor Wong is just 4th #RedSox catcher in franchise history with 4+ hits and 2+ home runs in a game. First since David Ross on April 26, 2013 vs #Astros. Also Jason Varitek (3 times, 1999-2003) and Hall of Famer Carlton Fisk (1975).",RSNStats,2023-05-03,01:48:50
"#BlueJays 0 @ #RedSox 0
[Top 1st, 3 out]:

Matt Chapman flies out to LF Rob Refsnyder.

Chapman: 0 for 1, 1 LOB",BlueJaysPBP,2023-05-02,23:16:44
"Who would’ve thought that the Rays Pirates series would have a buzz about it at the start of the season! 

Nice appetizer before we see if the boys can turn it around in Boston!

#RaysUp #Pirates #RedSox #NextLevel",Sweeps40,2023-05-02,22:34:09
No way the Sox social media person isn’t posting this without laughing like a ten year old. #redsox https://t.co/1DZ7M8FcUk,willmacwriter,2023-05-03,02:21:02
I wish all these homers weren’t solos… but I’ll take them. #Redsox,impjtorres,2023-05-03,01:43:26
"El Puerto de Liverpool, owner of the department store brands #Liverpool and #Suburbia, told Reforma newspaper that it plans to #invest over $100 million pesos (US $5.5 million) in the opening of #flagship toy stores in key cities of the country.

https://t.co/RxoMi4QO7z",mexicond,2023-04-27,01:28:26
"Thanks, @JakeIggy! ❤️ #RedSox mail! 
#DirtyWater https://t.co/NcoknmgNIy",FionaMarch1998,2023-05-03,18:15:33
"RT @RSNStats: ⭐️ Connor Wong is 1st #RedSox, age 26 or younger, with 4+ hits, including 3 extra-base hits and 2 home runs, since Xander Bog…",TWfan19,2023-05-03,02:14:32
"We have action on the field.

#BlueJays #RedSox https://t.co/x7IhXXf36i",thehazelmae,2023-05-02,22:04:41
Connor Wong!!!!!!!!!!!! #redsox,FacetheFacts15,2023-05-03,01:40:26
Seriously haven’t watched a single #MLB game on @TBSNetwork this Tuesday. Forgot they even had a deal. Now I don’t pay for cable so…still watching #RedSox #Braves next week,erush710,2023-05-03,02:37:00
Red Sox’s Alex Cora Reacts To Enmanuel Valdez’s First Home Run https://t.co/BakWWUxUDm #RedSox #RT,SoxNH,2023-05-02,22:30:40
"Hey #RedSox fans! As you're enjoying the game, why not search for some cash rewards? Download TEMU and use my code &lt;119234237&gt; to get up to $20! It's a home run deal! #TEMUapp #MLB
https://t.co/RDzazCMldM",Yoder6834888539,2023-05-02,14:54:17
"RT @UMassAmherst: A view from above 🌇 

#SceneAtUMass #UMassAmherst #sunset https://t.co/B0HHyK8Ei2",JustinMinyard4,2023-05-02,15:25:49
"#BlueJays 6 @ #RedSox 5
[Bot 5th, 3 out]:

Christian Arroyo grounds out, 3B Matt Chapman to 1B Vladimir Guerrero Jr.

Pop: 0.2 IP, 1 H, 2 Inherited (1 scored) [7 pitches, 7 strikes]",BlueJaysPBP,2023-05-03,00:51:29
"#BlueJays 0 @ #RedSox 2
[Bot 3rd, 2 out]:

Batter Timeout.

Kikuchi: 2.2 IP, 5 H, 2 R, 2 K [49 pitches, 30 strikes]",BlueJaysPBP,2023-05-02,23:59:09
Amazing game Connor Wong #RedSox,MikeBova,2023-05-03,01:53:26
"RT @MLBBarrelAlert: Masataka Yoshida off RHP Jose Berrios - 102.0 mph, 30 degrees (375 ft Double)
93.8 mph 4-Seam Fastball
#BlueJays @ #Red…",vinaco21,2023-05-02,16:53:05
Apparently @GreekGodOfHops is enjoying himself a little to much in the booth tonight. I miss @TonyMassarotti ! #Redsox @NESN https://t.co/h7olK2WbaI,DanielGrayton,2023-05-03,00:58:59
"Today’s #RedSox lineup vs. TOR: Verdugo RF, Turner 1B, Refsnyder LF, Devers 3B, K. Hernández SS, Yoshida DH, Arroyo 2B, Wong C, Tapia CF, Houck P",MacCerullo,2023-05-02,18:38:02
"Good evening and thanks for following @RSNStats. #RedSox-focused notes and stats throughout the game.

Like what you see? Retweet it!

Your stats requests accepted throughout the game.",RSNStats,2023-05-02,23:11:05
1st multi home-run for #ConnorWong  and puts the #RedSox ahead again. #MLB,hugobarboza90,2023-05-03,01:48:14
"#BlueJays 6 @ #RedSox 6
[Bot 7th, 1 out]:

Rafael Devers grounds out softly to P Yimi García.

García: 0.2 IP, 0 H, 1 K, 1 Inherited (0 scored) [6 pitches, 4 strikes]",BlueJaysPBP,2023-05-03,01:25:57
"#BlueJays 6 @ #RedSox 7
[Bot 8th, 0 out, 🔸]:

Connor Wong homers (3) on a fly ball to left center field.

Hit: 353ft, 105.2mph, 43°

Swanson: 0.0 IP, 1 H, 1 R [4 pitches, 2 strikes]",BlueJaysPBP,2023-05-03,01:40:31
"At the plate: #BlueJays Bo Bichette is 3-for-6 (.500) with 2 RBI and 2 strikeouts vs #RedSox starter Tanner Houck, including this game so far.",RSNStats,2023-05-02,23:50:44
The Grading Authority is New England's premier card grading and authentication company⚾️🏀🏈 @tgacards #RedSox #Topps #whodoyoucollect #MLB #Celtics https://t.co/MWzPYcIVrt,boomerjr_nft,2023-05-03,16:56:36
"Wow ... $75,000✅ The question is, how far can we go? #UMassGives #IsenbergGives https://t.co/DxOA7Mv8re https://t.co/MoGgtbvldb",IsenbergUMass,2023-04-26,20:58:05
We won our #UMassGives Power Hour! Thank you for all who donated and supported us! https://t.co/Oeq6R6dbIK,MDCollegian,2023-04-26,23:09:00
"Proud to announce we'll be teaming with @oofos to create a one-of-a-kind recovery center in the renovated Jim and Ellen Hunt Indoor Performance Center!

🔗 https://t.co/Loa0JmZ4IB

#Flagship🚩 https://t.co/hioC0TWpll",UMassAthletics,2023-04-25,14:00:03
RT @UMassAmherst: The UMass Student Union is just one example of how UMass Amherst has changed in the past 60+ years. What will campus look…,TrumpSumpPump1,2023-04-28,03:42:47
"The #A10WLAX Defensive Player of the Year ⤵️

✨ Audra Tosone ✨

#Flagship 🚩 https://t.co/jM10AHmNyU",UMassLacrosse,2023-05-03,19:06:31
"Another strong showing in the classroom by our student-athletes!

📚 11 teams posted perfect 1,000 scores in the latest single-year APR release

👏 @UMassSoftball &amp; women's xc of @UMass_XC_TF added perfect 1,000 multi-year scores!

🔗 https://t.co/bxWVEsJdyE

#Flagship🚩 https://t.co/GhWJfwvR75",UMassAthletics,2023-05-02,17:51:07
"Next stop, Green Bay 🧀

Congrats to our guy @ellism_2 on his Minicamp Invite with the @packers!

#Flagship 🚩 https://t.co/g3SkBf8fSi",UMassFootball,2023-05-01,14:16:40
RT @PTranNHS: Sidekicks Spring Show 2023!✨👯‍♀️❤️🤍👯‍♀️✨@NHSTexans #Flagship. #TexansAtWork @Gene_Pike @HatfieldElem @SidekicksSocial https:/…,jackson_carrie,2023-04-30,15:10:28
"RT @UMassFootball: Interview with @joshwallace_12 !

#Flagship🚩 https://t.co/eF2dLakF55",UMassAthletics,2023-04-29,23:23:04
